,lr,max_depth,gamma,lambda,alpha,subsample_f,colsample_f,ACC,LogLoss,ACC_SPH_9,ACC_BH_n4_M8,ACC_BH_n2_M10,ACC_BH_n4_M10,ACC_BH_n6_M10,ACC_BH_n4_M12,n_trees,Training time,Time,ACC_train,ACC_val,Loss_train,Loss_val
89,0.01,1,0.0,0.1,1.0,0.75,0.5,0.45105555555555554,1.38209102523528,0.8667503136762861,0.5446287190599216,0.2997101449275362,0.10396409872849663,0.22358845671267252,0.6706167070015856,10000.0,0:02:26.415558,14811502.092139678,0.48691666666666666,0.48691666666666666,1.305148341816462,1.317519126353268
90,0.01,1,0.0,0.1,1.0,0.75,0.75,0.45152777777777775,1.382336487443831,0.8651097074468085,0.542310889443059,0.3002752523146217,0.10129761406446212,0.2259219179222509,0.6715870236010341,10000.0,0:02:26.450870,14811648.615129612,0.48735,0.48735,1.3040162551998626,1.3168170629762528
91,0.01,1,0.0,0.1,1.0,0.75,1.0,0.45206944444444447,1.3803282651578492,0.8648020582620964,0.5462901069518716,0.3034751596582898,0.10171476369719783,0.223790827833932,0.66975,10000.0,0:02:21.814380,14811790.501588468,0.4878,0.4878,1.3033467811339496,1.316371133349422
92,0.01,1,0.0,0.1,1.0,1.0,0.25,0.44722222222222224,1.3921953687204027,0.8695833333333334,0.5357470593142571,0.30229846768820784,0.09682500207245295,0.2184866939184116,0.6629861982434128,10000.0,0:02:25.686812,14811936.260593163,0.4822,0.4822,1.316393714698272,1.3273374026441016
93,0.01,1,0.0,0.1,1.0,1.0,0.5,0.448125,1.3913305732887808,0.8666611419574045,0.5372535917139993,0.29994996664442963,0.09683893627696939,0.21807449285001662,0.6673620963030961,10000.0,0:02:24.813062,14812081.145750035,0.48185,0.48185,1.3159217427777408,1.3270586983953707
94,0.01,1,0.0,0.1,1.0,1.0,0.75,0.4472083333333333,1.3915536769861017,0.8635565588161525,0.5406646626586507,0.3011186811338212,0.0945732568769218,0.2156226603443973,0.6670792079207921,10000.0,0:02:24.352101,14812225.569937384,0.48195,0.48195,1.3158804113609746,1.3270267373880682
95,0.01,1,0.0,0.1,1.0,1.0,1.0,0.447375,1.3922776703611086,0.8660602520237003,0.5367799850386502,0.30296203587818105,0.09315478665890377,0.21907949790794978,0.6656135683405388,10000.0,0:02:21.167776,14812366.809440505,0.48205,0.48205,1.3158950182217009,1.327095194938282
96,0.01,1,0.0,1.0,0.0,0.25,0.25,0.4570694444444444,1.370559834296457,0.8674286667779075,0.5572429906542056,0.3001500750375188,0.10524548887956357,0.23183849081581995,0.6795180722891566,10000.0,0:02:26.079813,14812512.961282909,0.49191666666666667,0.49191666666666667,1.2929652766638735,1.304863800285358
97,0.01,1,0.0,1.0,0.0,0.25,0.5,0.45770833333333333,1.3669216436531928,0.865857740585774,0.5544760006643414,0.3026227865018376,0.10951749295307578,0.2357142857142857,0.6828389475448299,10000.0,0:02:24.953662,14812657.985668378,0.49485,0.49485,1.2874018507200993,1.3004494458275537
98,0.01,1,0.0,1.0,0.0,0.25,0.75,0.460375,1.3626163674104887,0.8678089562122341,0.5581570996978852,0.3025867088081178,0.11327507282563462,0.23517126148705095,0.683451438099208,10000.0,0:02:26.165872,14812804.22226925,0.49573333333333336,0.49573333333333336,1.2850774167902472,1.298702944751001
99,0.01,1,0.0,1.0,0.0,0.25,1.0,0.46016666666666667,1.3632627804263375,0.8645,0.5590749120160885,0.3021660951743748,0.11344572709907814,0.23893218371745978,0.6850741296018658,10000.0,0:02:21.448192,14812945.742185201,0.4958666666666667,0.4958666666666667,1.2835138974380311,1.2976456090751518
100,0.01,1,0.0,1.0,0.0,0.5,0.25,0.4519722222222222,1.3800561892409664,0.8672168042010503,0.5422864783553402,0.30296222333166917,0.10389826282104563,0.2267340681196652,0.6729301233118027,10000.0,0:02:25.270274,14813091.084715124,0.48838333333333334,0.48838333333333334,1.301458677320357,1.313342826846366
101,0.01,1,0.0,1.0,0.0,0.5,0.5,0.45655555555555555,1.3736334372816952,0.8656074147633234,0.5517069937023533,0.3033033033033033,0.10660408984244049,0.22784172057464505,0.6764241164241164,10000.0,0:02:25.733150,14813236.88999209,0.4908666666666667,0.4908666666666667,1.2974445404904176,1.3104036411821791
102,0.01,1,0.0,1.0,0.0,0.5,0.75,0.45495833333333335,1.3751555088552965,0.8646179401993356,0.5519404483104717,0.3036116440070064,0.10817547357926222,0.2288627320954907,0.6751993285774234,10000.0,0:02:26.205151,14813383.165871644,0.4917,0.4917,1.2957265941249363,1.3092138733981797
103,0.01,1,0.0,1.0,0.0,0.5,1.0,0.4571388888888889,1.371659375390803,0.8660378933311076,0.5506203473945409,0.30872706136344763,0.10875198528797124,0.23078854846810648,0.6767137012607498,10000.0,0:02:21.028634,14813524.266263854,0.4916833333333333,0.4916833333333333,1.2947115019641204,1.3085168757604229
104,0.01,1,0.0,1.0,0.0,0.75,0.25,0.44993055555555556,1.3851742459042435,0.8640938201779922,0.5405066466014548,0.30245048674051694,0.10175,0.22453895996012627,0.6643176919250539,10000.0,0:02:26.286851,14813670.62508069,0.4858,0.4858,1.3071551883331431,1.3191276158271874
105,0.01,1,0.0,1.0,0.0,0.75,0.5,0.4516527777777778,1.3819554021007254,0.8668387741505663,0.5432316612049407,0.3015912688494543,0.10289469306271835,0.22661780627967018,0.6689609420349946,10000.0,0:02:26.418802,14813817.11575124,0.48738333333333334,0.48738333333333334,1.304436566026077,1.3171307038639466
106,0.01,1,0.0,1.0,0.0,0.75,0.75,0.45175,1.381353069892454,0.8656080234015879,0.5472040968035021,0.2990367048663013,0.10266032857976816,0.22618551545962162,0.6723268325487559,10000.0,0:02:25.796810,14813962.985263923,0.4877666666666667,0.4877666666666667,1.3033112346964422,1.3164113875498684
107,0.01,1,0.0,1.0,0.0,0.75,1.0,0.4522777777777778,1.381226300786842,0.8647278770253427,0.5445478723404256,0.30129805292061906,0.10488577622144406,0.22473794549266246,0.6707235745248417,10000.0,0:02:20.182930,14814103.240106955,0.48806666666666665,0.48806666666666665,1.3026462041481874,1.315946215149222
108,0.01,1,0.0,1.0,0.0,1.0,0.25,0.4462083333333333,1.394603680885375,0.8664609225123029,0.5348161673167898,0.30102972928085037,0.09542048293089092,0.21668752607425948,0.6647379454926625,10000.0,0:02:25.067935,14814248.380153352,0.48236666666666667,0.48236666666666667,1.3158506417997045,1.3270285042009524
109,0.01,1,0.0,1.0,0.0,1.0,0.5,0.4474722222222222,1.3905476736068847,0.8646503467290501,0.540437203889951,0.3004938478279066,0.09611860736298518,0.2161462681582902,0.6656723837931892,10000.0,0:02:24.319146,14814392.769018652,0.48225,0.48225,1.3153811582417818,1.326775816640351
110,0.01,1,0.0,1.0,0.0,1.0,0.75,0.44733333333333336,1.3911016564186005,0.8682209409208658,0.5370122257578295,0.30165220293724965,0.09252609603340292,0.21795189685097943,0.6685780769550403,10000.0,0:02:24.916453,14814537.757909153,0.4822666666666667,0.4822666666666667,1.3153413447987745,1.32673576623874
111,0.01,1,0.0,1.0,0.0,1.0,1.0,0.44845833333333335,1.3904218946044442,0.8666115702479339,0.5359673251646245,0.3019781320424005,0.09382093316519546,0.2202558989697574,0.6661662913852056,10000.0,0:02:20.562015,14814678.39216078,0.4825333333333333,0.4825333333333333,1.315354147558799,1.326800325621437
112,0.01,1,0.0,1.0,0.1,0.25,0.25,0.4569166666666667,1.369403856271748,0.8670443185604798,0.5545522949586155,0.3021308349224774,0.10708648334302567,0.23260669840474402,0.6802908726178536,10000.0,0:02:26.468780,14814824.931749472,0.4917,0.4917,1.2931669544056756,1.3049850166439751
113,0.01,1,0.0,1.0,0.1,0.25,0.5,0.458,1.3669074951468898,0.8665383649903774,0.557844032887634,0.3040512436569337,0.10896206752813672,0.23258333333333334,0.6796197464976651,10000.0,0:02:25.837028,14814970.83930174,0.49483333333333335,0.49483333333333335,1.2876052846760222,1.3005599429969055
114,0.01,1,0.0,1.0,0.1,0.25,0.75,0.45875,1.3645602433986546,0.8666387259010897,0.5593023255813954,0.30437710437710436,0.10924160795690012,0.2360674714734579,0.6811775498290384,10000.0,0:02:25.883482,14815116.79528713,0.4955,0.4955,1.2852694925042505,1.2988110645823956
115,0.01,1,0.0,1.0,0.1,0.25,1.0,0.4612222222222222,1.3601509637709497,0.8653718459495352,0.5616186900292032,0.3009093184282973,0.11477594536065301,0.23525463545599462,0.685358772293654,10000.0,0:02:21.595055,14815258.462595247,0.4957,0.4957,1.2836908022602327,1.2977575082150288
116,0.01,1,0.0,1.0,0.1,0.5,0.25,0.4527777777777778,1.3787312795890874,0.865915727993325,0.5476309642976309,0.3028966206092892,0.10230499415400034,0.22672098436980379,0.6715510781783365,10000.0,0:02:25.735127,14815404.26920458,0.4884833333333333,0.4884833333333333,1.301585192860761,1.31339773836199
117,0.01,1,0.0,1.0,0.1,0.5,0.5,0.45595833333333335,1.3744144600551156,0.863779920212766,0.5500962584749309,0.30439138420437467,0.10875375877046442,0.23121098626716605,0.6750165892501659,10000.0,0:02:26.084259,14815550.425724352,0.49095,0.49095,1.2975748066052017,1.3104610907287182
118,0.01,1,0.0,1.0,0.1,0.5,0.75,0.45561111111111113,1.3755642221168924,0.8625928708573337,0.5510306267211883,0.3024742610428429,0.1104227710339054,0.22779858510195589,0.6788266578028918,10000.0,0:02:25.968873,14815696.466938656,0.4918166666666667,0.4918166666666667,1.295855632762738,1.3092947672026025
119,0.01,1,0.0,1.0,0.1,0.5,1.0,0.457125,1.3727830369804972,0.8657214345287739,0.5537155696097196,0.3056720926329921,0.10939958592132505,0.22966066191872644,0.6774968918358889,10000.0,0:02:21.582961,14815838.12210125,0.4914833333333333,0.4914833333333333,1.2948370172918038,1.308574480214363
120,0.01,1,0.0,1.0,0.1,0.75,0.25,0.4500972222222222,1.3853963040916528,0.864345938726104,0.5423913043478261,0.30333221701272606,0.10257478543454712,0.22548613984278032,0.6638683401213532,10000.0,0:02:26.467132,14815984.661499333,0.4858166666666667,0.4858166666666667,1.3072476886809454,1.3191600828097823
121,0.01,1,0.0,1.0,0.1,0.75,0.5,0.452625,1.381625586947022,0.8654263307191724,0.5467196819085487,0.3014310530234097,0.10041911148365465,0.22942309302520306,0.6706176961602671,10000.0,0:02:25.916251,14816130.647674628,0.48715,0.48715,1.304520949976189,1.3171614551217192
122,0.01,1,0.0,1.0,0.1,0.75,0.75,0.451875,1.3799964097456383,0.8661150186181217,0.543925702811245,0.3009854685151161,0.10166957388487416,0.22152376162936888,0.673600133122556,10000.0,0:02:26.233638,14816276.953837069,0.48783333333333334,0.48783333333333334,1.303398246907405,1.3164585181564197
123,0.01,1,0.0,1.0,0.1,0.75,1.0,0.45206944444444447,1.3807365525603805,0.8644929953302202,0.5453710660322231,0.3027324225258247,0.10394385026737968,0.22553897180762852,0.6710844377761107,10000.0,0:02:22.053163,14816419.079057368,0.48838333333333334,0.48838333333333334,1.302740577550699,1.3160170207444268
124,0.01,1,0.0,1.0,0.1,1.0,0.25,0.44704166666666667,1.3929616074990447,0.8661641541038526,0.5352965574450436,0.30193236714975846,0.09562614335606187,0.21987297342470333,0.6651120179895061,10000.0,0:02:24.734367,14816563.8862017,0.4824333333333333,0.4824333333333333,1.3159136228877255,1.3270527154833802
125,0.01,1,0.0,1.0,0.1,1.0,0.5,0.44881944444444444,1.390306205612458,0.8671992011982027,0.5383534468507192,0.3008478133131873,0.0977562765868713,0.21636546184738956,0.6681629260182876,10000.0,0:02:25.279104,14816709.238074504,0.4822666666666667,0.4822666666666667,1.3154458567209533,1.3267891820043118
126,0.01,1,0.0,1.0,0.1,1.0,0.75,0.4484444444444444,1.390075596652343,0.8686710167671595,0.5381666666666667,0.30039163403049746,0.09231026972692244,0.21846076878178938,0.6676699272636067,10000.0,0:02:24.705358,14816854.015649827,0.48213333333333336,0.48213333333333336,1.3154077558600257,1.326767163527198
127,0.01,1,0.0,1.0,0.1,1.0,1.0,0.447625,1.391890075356927,0.8665440254201856,0.5390223695111848,0.2965757399883923,0.09538177856005364,0.21755852842809364,0.6691904484566104,10000.0,0:02:20.595952,14816994.683094604,0.4826,0.4826,1.3154198701968038,1.3268294095525828
128,0.01,1,0.0,1.0,1.0,0.25,0.25,0.4558333333333333,1.3720370628993754,0.8653288000663405,0.5532965194109772,0.30226153717766835,0.10606438732218618,0.2291684078562474,0.6766222961730449,10000.0,0:02:26.217149,14817140.972790059,0.491,0.491,1.2950389560178426,1.306221047572714
129,0.01,1,0.0,1.0,1.0,0.25,0.5,0.45911111111111114,1.3663555243082446,0.864743162108072,0.5610486891385768,0.3033782659344317,0.11116666666666666,0.23173592493297587,0.6810366309494144,10000.0,0:02:25.533449,14817286.579027962,0.49378333333333335,0.49378333333333335,1.2894036778003366,1.3016634182228397
130,0.01,1,0.0,1.0,1.0,0.25,0.75,0.46029166666666665,1.3652815058241892,0.863583430377641,0.556935817805383,0.3070284623682682,0.11466621995141972,0.23524987464482702,0.6821796266845234,10000.0,0:02:26.403771,14817433.055262335,0.49415,0.49415,1.2870483634226033,1.2999750073251521
131,0.01,1,0.0,1.0,1.0,0.25,1.0,0.46143055555555557,1.3612352757570776,0.8648894776057621,0.5601397438030278,0.3047738693467337,0.1131362338316815,0.23544556099991695,0.6843989343989344,10000.0,0:02:20.175348,14817573.302798288,0.4946333333333333,0.4946333333333333,1.2854826722334143,1.2988124911307823
132,0.01,1,0.0,1.0,1.0,0.5,0.25,0.4539166666666667,1.379577997251627,0.8668337510442774,0.548587239037478,0.30297737857618096,0.10435865504358655,0.22899492047630943,0.6746777546777547,10000.0,0:02:26.169588,14817719.54231892,0.48795,0.48795,1.3027266194579328,1.3141360438284464
133,0.01,1,0.0,1.0,1.0,0.5,0.5,0.45394444444444443,1.37662678553373,0.8646094664659643,0.552149815250252,0.30102337964888926,0.10850586181092542,0.22726894601114717,0.6724952349382614,10000.0,0:02:25.054993,14817864.66935764,0.4904,0.4904,1.2987108618081857,1.3111256768744335
134,0.01,1,0.0,1.0,1.0,0.5,0.75,0.4539861111111111,1.3769119317737697,0.8643316893755747,0.5522526315789473,0.30204453273735615,0.10710427918570835,0.2286262407206606,0.6726383014016754,10000.0,0:02:25.195586,14818009.93791398,0.4908166666666667,0.4908166666666667,1.296990786089787,1.309989513787829
135,0.01,1,0.0,1.0,1.0,0.5,1.0,0.4555972222222222,1.3736679863374897,0.8669751787968027,0.5508234902678423,0.304639650977431,0.10756442227763924,0.22876359711035457,0.6773820345425998,10000.0,0:02:21.033635,14818151.044119714,0.49095,0.49095,1.2959962469109858,1.3092493535340246
136,0.01,1,0.0,1.0,1.0,0.75,0.25,0.44995833333333335,1.3859114786747107,0.8631210403467823,0.5408112168252378,0.2996573911590206,0.10433547740372567,0.2222868539139106,0.668298755186722,10000.0,0:02:25.333468,14818296.450383993,0.48546666666666666,0.48546666666666666,1.30806246671288,1.3196218399148332
137,0.01,1,0.0,1.0,1.0,0.75,0.5,0.451,1.3826165339567424,0.8643729743206183,0.5410447761194029,0.30090802085084917,0.1013689426387839,0.22518260292164674,0.6673577707745895,10000.0,0:02:25.049633,14818441.572715033,0.48723333333333335,0.48723333333333335,1.3053426476081669,1.317651795618236
138,0.01,1,0.0,1.0,1.0,0.75,0.75,0.45118055555555553,1.3824110508692247,0.8649300932090546,0.5436196830692244,0.30205816181984835,0.1024661629162169,0.226448069241012,0.6698508463214345,10000.0,0:02:25.381817,14818587.027404424,0.48745,0.48745,1.3042008743328517,1.3169351954972373
139,0.01,1,0.0,1.0,1.0,0.75,1.0,0.4520138888888889,1.3812005964485623,0.8650444315256208,0.5456135966008497,0.3019961898451089,0.10376254180602007,0.2251965869165133,0.6684768986548584,10000.0,0:02:21.130013,14818728.230286688,0.48785,0.48785,1.3035328807703035,1.3165008946530934
140,0.01,1,0.0,1.0,1.0,1.0,0.25,0.4469166666666667,1.3909105801726487,0.8667385355336263,0.5375135315180282,0.2999163879598662,0.09491070679969817,0.21856610029009532,0.6606844741235393,10000.0,0:02:24.786047,14818873.08945198,0.48205,0.48205,1.3165023460735383,1.3274202423133474
141,0.01,1,0.0,1.0,1.0,1.0,0.5,0.44758333333333333,1.3916364832096435,0.8664616918730265,0.5376551492787656,0.30248400764310046,0.09610108903483248,0.2171338004671338,0.666332999666333,10000.0,0:02:24.831502,14819017.993737888,0.4817666666666667,0.4817666666666667,1.3160335275488402,1.3271398055862325
142,0.01,1,0.0,1.0,1.0,1.0,0.75,0.44743055555555555,1.3923977604990154,0.8662335498917209,0.5350175087543771,0.30246862272462804,0.09349182262687573,0.21636212624584716,0.6666942902129775,10000.0,0:02:24.919068,14819162.985970257,0.48195,0.48195,1.3159935899023025,1.3271014837934636
143,0.01,1,0.0,1.0,1.0,1.0,1.0,0.4463888888888889,1.391389250309587,0.8666833834837847,0.5390350142402413,0.3030001657550141,0.09504373177842565,0.21367806505421183,0.6627066544820138,10000.0,0:02:20.339634,14819303.39847708,0.48195,0.48195,1.316008730673593,1.3271701782002217
144,0.01,1,0.1,0.0,0.0,0.25,0.25,0.45669444444444446,1.3697685026968327,0.8670949441014517,0.5524388213750624,0.2999247050949552,0.10700551747199465,0.23346335795501702,0.6791292788301762,10000.0,0:02:24.833667,14819448.305006577,0.49266666666666664,0.49266666666666664,1.2923706505423558,1.3047947443489296
145,0.01,1,0.1,0.0,0.0,0.25,0.5,0.46,1.364909309087996,0.8646291836226228,0.5602931379080613,0.30515532605979845,0.11125849776156524,0.23650860260176249,0.6816244672850339,10000.0,0:02:24.968445,14819593.346079072,0.4950333333333333,0.4950333333333333,1.2868378754162622,1.300481132422962
146,0.01,1,0.1,0.0,0.0,0.25,0.75,0.459875,1.3620828784251833,0.8647520454165971,0.5588064167567118,0.3034916432235645,0.11162207357859531,0.23058783897591376,0.6866871013172066,10000.0,0:02:24.794258,14819738.213332308,0.49606666666666666,0.49606666666666666,1.2845004540873857,1.298741617578625
147,0.01,1,0.1,0.0,0.0,0.25,1.0,0.46119444444444446,1.3624548808356496,0.8653989869633812,0.5575449700199867,0.3064355614529773,0.11554743919648044,0.23684875010521,0.6844437014126892,10000.0,0:02:20.100628,14819878.384292755,0.49611666666666665,0.49611666666666665,1.2829662678412739,1.2977503324755624
148,0.01,1,0.1,0.0,0.0,0.5,0.25,0.45322222222222225,1.3795103373737199,0.8652246256239601,0.5505552308591467,0.29946303180503925,0.1026370866471327,0.22570875746613947,0.671639317089342,10000.0,0:02:24.984873,14820023.440016136,0.48878333333333335,0.48878333333333335,1.3010874243144848,1.3132217066378022
149,0.01,1,0.1,0.0,0.0,0.5,0.5,0.45431944444444444,1.3767695180417392,0.8656492369276958,0.5485193240756232,0.3018962075848303,0.10771022207435749,0.22946317103620475,0.6747269240390228,10000.0,0:02:24.170366,14820167.681239104,0.49091666666666667,0.49091666666666667,1.2970686321909441,1.3103233496627718
150,0.01,1,0.1,0.0,0.0,0.5,0.75,0.45568055555555553,1.3742673094428228,0.8661147349055026,0.551968045269202,0.3034170094870288,0.10821826651139578,0.2287761392985087,0.6748283563570188,10000.0,0:02:25.196067,14820312.950276773,0.49166666666666664,0.49166666666666664,1.2953410228712408,1.3091529451376862
151,0.01,1,0.1,0.0,0.0,0.5,1.0,0.4564166666666667,1.3737981669334354,0.862241494329553,0.553919121318023,0.30314171122994654,0.10909395130929474,0.23053193263298316,0.6764389233954451,10000.0,0:02:20.481952,14820453.503692288,0.4919,0.4919,1.2943286362147948,1.308411733442038
152,0.01,1,0.1,0.0,0.0,0.75,0.25,0.4507777777777778,1.3829222019505354,0.8669599136857831,0.5417782987273945,0.3004323964743057,0.10056657223796034,0.22335827098919367,0.6721901414344297,10000.0,0:02:23.868025,14820597.442849115,0.48591666666666666,0.48591666666666666,1.3069136688381588,1.3190270661934693
153,0.01,1,0.1,0.0,0.0,0.75,0.5,0.453875,1.3800954722287333,0.8658475842603354,0.5462955246270522,0.3043732753574714,0.10305502372429867,0.22865497076023392,0.672521435111962,10000.0,0:02:25.233839,14820742.749580655,0.48751666666666665,0.48751666666666665,1.3041861458848367,1.317043769750537
